SNAP (SNAP INC),20.42,+0.67,
Feb 18 2018 @ 16:15 ET,Bid,20.41,Ask,20.42,Size,0x0,Vol,33917697,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
18 Mar 23.00 (SNAP1829C23-P),0.0,0.0,0.50,0.72,0,17,18 Mar 23.00 (SNAP1829O23-P),0.0,0.0,3.00,3.30,0,32,
18 Mar 23.00 (SNAP1829C23-S),0.0,0.0,0.50,3.10,0,17,18 Mar 23.00 (SNAP1829O23-S),0.0,0.0,3.00,5.50,0,32,
18 Mar 23.00 (SNAP1829C23-X),0.0,0.0,0.50,0.72,0,17,18 Mar 23.00 (SNAP1829O23-X),0.0,0.0,3.00,3.30,0,32,
18 Mar 23.00 (SNAP1829C23-Y),0.0,0.0,0.50,5.00,0,17,18 Mar 23.00 (SNAP1829O23-Y),0.0,0.0,3.00,5.50,0,32,
18 Mar 23.50 (SNAP1829C23.5),0.52,-0.01,0.41,0.62,66,1,18 Mar 23.50 (SNAP1829O23.5),0.0,0.0,3.40,3.85,0,0,
18 Mar 23.50 (SNAP1829C23.5-3),0.0,0.0,0.41,2.65,0,1,18 Mar 23.50 (SNAP1829O23.5-3),0.0,0.0,3.40,5.00,0,0,
18 Mar 23.50 (SNAP1829C23.5-4),0.0,0.0,0.41,0.67,0,1,18 Mar 23.50 (SNAP1829O23.5-4),0.0,0.0,3.40,3.85,0,0,
18 Mar 23.50 (SNAP1829C23.5-8),0.0,0.0,0.41,0.62,0,1,18 Mar 23.50 (SNAP1829O23.5-8),0.0,0.0,3.40,3.85,0,0,
18 Mar 23.50 (SNAP1829C23.5-A),0.0,0.0,0.41,0.62,0,1,18 Mar 23.50 (SNAP1829O23.5-A),0.0,0.0,3.40,3.85,0,0,
18 Mar 23.50 (SNAP1829C23.5-B),0.0,0.0,0.0,2.63,0,1,18 Mar 23.50 (SNAP1829O23.5-B),0.0,0.0,1.13,6.00,0,0,
18 Mar 23.50 (SNAP1829C23.5-E),0.53,0.0,0.41,0.62,0,1,18 Mar 23.50 (SNAP1829O23.5-E),0.0,0.0,3.40,3.85,0,0,
18 Mar 23.50 (SNAP1829C23.5-I),0.0,0.0,0.41,0.62,0,1,18 Mar 23.50 (SNAP1829O23.5-I),0.0,0.0,3.40,3.85,0,0,
18 Mar 23.50 (SNAP1829C23.5-J),0.0,0.0,0.41,0.62,0,1,18 Mar 23.50 (SNAP1829O23.5-J),0.0,0.0,3.40,3.85,0,0,
18 Mar 23.50 (SNAP1829C23.5-K),0.0,0.0,0.41,5.00,0,1,18 Mar 23.50 (SNAP1829O23.5-K),0.0,0.0,3.40,6.00,0,0,
18 Mar 23.50 (SNAP1829C23.5-O),0.52,+0.03,0.41,0.62,56,1,18 Mar 23.50 (SNAP1829O23.5-O),0.0,0.0,3.40,4.10,0,0,
18 Mar 23.50 (SNAP1829C23.5-OG),0.54,0.0,0.0,2.68,3,1,18 Mar 23.50 (SNAP1829O23.5-OG),0.0,0.0,1.13,6.10,0,0,
18 Mar 23.50 (SNAP1829C23.5-P),0.51,0.0,0.41,0.62,7,1,18 Mar 23.50 (SNAP1829O23.5-P),0.0,0.0,3.40,3.85,0,0,
18 Mar 23.50 (SNAP1829C23.5-S),0.0,0.0,0.41,2.65,0,1,18 Mar 23.50 (SNAP1829O23.5-S),0.0,0.0,3.40,6.00,0,0,
18 Mar 23.50 (SNAP1829C23.5-X),0.0,0.0,0.41,0.62,0,1,18 Mar 23.50 (SNAP1829O23.5-X),0.0,0.0,3.40,3.85,0,0,
18 Mar 23.50 (SNAP1829C23.5-Y),0.0,0.0,0.41,5.00,0,1,18 Mar 23.50 (SNAP1829O23.5-Y),0.0,0.0,3.40,6.00,0,0,
18 Mar 24.00 (SNAP1829C24),0.41,-0.08,0.33,0.59,60,0,18 Mar 24.00 (SNAP1829O24),4.83,0.0,3.75,4.30,0,30,
18 Mar 24.00 (SNAP1829C24-3),0.41,0.0,0.33,2.59,1,0,18 Mar 24.00 (SNAP1829O24-3),0.0,0.0,3.75,5.00,0,30,
18 Mar 24.00 (SNAP1829C24-4),0.0,0.0,0.33,0.59,0,0,18 Mar 24.00 (SNAP1829O24-4),0.0,0.0,3.75,4.30,0,30,
18 Mar 24.00 (SNAP1829C24-8),0.0,0.0,0.33,0.59,0,0,18 Mar 24.00 (SNAP1829O24-8),0.0,0.0,3.75,4.30,0,30,
18 Mar 24.00 (SNAP1829C24-A),0.0,0.0,0.33,0.59,0,0,18 Mar 24.00 (SNAP1829O24-A),0.0,0.0,3.75,4.30,0,30,
18 Mar 24.00 (SNAP1829C24-B),0.0,0.0,0.0,2.55,0,0,18 Mar 24.00 (SNAP1829O24-B),0.0,0.0,3.75,4.35,0,30,
18 Mar 24.00 (SNAP1829C24-E),0.0,0.0,0.33,0.59,0,0,18 Mar 24.00 (SNAP1829O24-E),4.83,0.0,3.75,4.30,0,30,
18 Mar 24.00 (SNAP1829C24-I),0.0,0.0,0.33,0.59,0,0,18 Mar 24.00 (SNAP1829O24-I),0.0,0.0,3.75,4.30,0,30,
18 Mar 24.00 (SNAP1829C24-J),0.0,0.0,0.33,0.59,0,0,18 Mar 24.00 (SNAP1829O24-J),0.0,0.0,3.75,4.30,0,30,
18 Mar 24.00 (SNAP1829C24-K),0.0,0.0,0.33,5.00,0,0,18 Mar 24.00 (SNAP1829O24-K),0.0,0.0,3.75,6.50,0,30,
18 Mar 24.00 (SNAP1829C24-O),0.47,-0.02,0.33,0.59,59,0,18 Mar 24.00 (SNAP1829O24-O),0.0,0.0,3.75,4.55,0,30,
18 Mar 24.00 (SNAP1829C24-OG),0.0,0.0,0.0,0.59,0,0,18 Mar 24.00 (SNAP1829O24-OG),0.0,0.0,1.53,6.50,0,30,
18 Mar 24.00 (SNAP1829C24-P),0.0,0.0,0.33,0.59,0,0,18 Mar 24.00 (SNAP1829O24-P),0.0,0.0,3.75,4.30,0,30,
18 Mar 24.00 (SNAP1829C24-S),0.0,0.0,0.33,0.59,0,0,18 Mar 24.00 (SNAP1829O24-S),0.0,0.0,3.75,4.30,0,30,
18 Mar 24.00 (SNAP1829C24-X),0.0,0.0,0.33,0.59,0,0,18 Mar 24.00 (SNAP1829O24-X),0.0,0.0,3.75,4.30,0,30,
18 Mar 24.00 (SNAP1829C24-Y),0.0,0.0,0.33,0.59,0,0,18 Mar 24.00 (SNAP1829O24-Y),0.0,0.0,3.75,6.50,0,30,
18 Mar 24.50 (SNAP1829C24.5),0.36,0.0,0.27,0.52,1,0,18 Mar 24.50 (SNAP1829O24.5),0.0,0.0,4.25,4.70,0,0,
18 Mar 24.50 (SNAP1829C24.5-3),0.0,0.0,0.0,2.53,0,0,18 Mar 24.50 (SNAP1829O24.5-3),0.0,0.0,4.25,4.70,0,0,
18 Mar 24.50 (SNAP1829C24.5-4),0.0,0.0,0.26,0.57,0,0,18 Mar 24.50 (SNAP1829O24.5-4),0.0,0.0,4.25,4.70,0,0,
18 Mar 24.50 (SNAP1829C24.5-8),0.0,0.0,0.27,0.52,0,0,18 Mar 24.50 (SNAP1829O24.5-8),0.0,0.0,4.25,4.70,0,0,
18 Mar 24.50 (SNAP1829C24.5-A),0.0,0.0,0.27,0.52,0,0,18 Mar 24.50 (SNAP1829O24.5-A),0.0,0.0,4.25,4.70,0,0,
18 Mar 24.50 (SNAP1829C24.5-B),0.0,0.0,0.0,2.49,0,0,18 Mar 24.50 (SNAP1829O24.5-B),0.0,0.0,2.10,6.95,0,0,
18 Mar 24.50 (SNAP1829C24.5-E),0.36,0.0,0.27,0.52,1,0,18 Mar 24.50 (SNAP1829O24.5-E),0.0,0.0,4.25,4.70,0,0,
18 Mar 24.50 (SNAP1829C24.5-I),0.0,0.0,0.27,0.52,0,0,18 Mar 24.50 (SNAP1829O24.5-I),0.0,0.0,4.25,4.70,0,0,
18 Mar 24.50 (SNAP1829C24.5-J),0.0,0.0,0.27,0.52,0,0,18 Mar 24.50 (SNAP1829O24.5-J),0.0,0.0,4.25,4.70,0,0,
18 Mar 24.50 (SNAP1829C24.5-K),0.0,0.0,0.27,5.00,0,0,18 Mar 24.50 (SNAP1829O24.5-K),0.0,0.0,4.25,4.70,0,0,
18 Mar 24.50 (SNAP1829C24.5-O),0.0,0.0,0.27,0.52,0,0,18 Mar 24.50 (SNAP1829O24.5-O),0.0,0.0,4.25,4.95,0,0,
18 Mar 24.50 (SNAP1829C24.5-OG),0.0,0.0,0.0,0.52,0,0,18 Mar 24.50 (SNAP1829O24.5-OG),0.0,0.0,1.98,6.95,0,0,
18 Mar 24.50 (SNAP1829C24.5-P),0.0,0.0,0.27,0.52,0,0,18 Mar 24.50 (SNAP1829O24.5-P),0.0,0.0,4.25,4.70,0,0,
18 Mar 24.50 (SNAP1829C24.5-S),0.0,0.0,0.22,2.53,0,0,18 Mar 24.50 (SNAP1829O24.5-S),0.0,0.0,4.25,4.70,0,0,
18 Mar 24.50 (SNAP1829C24.5-X),0.0,0.0,0.26,0.52,0,0,18 Mar 24.50 (SNAP1829O24.5-X),0.0,0.0,4.25,4.70,0,0,
18 Mar 24.50 (SNAP1829C24.5-Y),0.0,0.0,0.0,0.52,0,0,18 Mar 24.50 (SNAP1829O24.5-Y),0.0,0.0,4.25,4.70,0,0,
18 Mar 25.00 (SNAP1829C25),0.34,0.0,0.22,0.46,0,6,18 Mar 25.00 (SNAP1829O25),0.0,0.0,4.70,5.15,0,0,
18 Mar 25.00 (SNAP1829C25-3),0.0,0.0,0.0,2.47,0,6,18 Mar 25.00 (SNAP1829O25-3),0.0,0.0,4.70,7.20,0,0,
18 Mar 25.00 (SNAP1829C25-4),0.0,0.0,0.22,0.46,0,6,18 Mar 25.00 (SNAP1829O25-4),0.0,0.0,4.70,5.15,0,0,
18 Mar 25.00 (SNAP1829C25-8),0.0,0.0,0.22,0.46,0,6,18 Mar 25.00 (SNAP1829O25-8),0.0,0.0,4.70,5.15,0,0,
18 Mar 25.00 (SNAP1829C25-A),0.0,0.0,0.22,0.46,0,6,18 Mar 25.00 (SNAP1829O25-A),0.0,0.0,4.70,5.15,0,0,
18 Mar 25.00 (SNAP1829C25-B),0.0,0.0,0.0,2.43,0,6,18 Mar 25.00 (SNAP1829O25-B),0.0,0.0,2.50,7.40,0,0,
18 Mar 25.00 (SNAP1829C25-E),0.34,0.0,0.22,0.46,0,6,18 Mar 25.00 (SNAP1829O25-E),0.0,0.0,4.70,5.15,0,0,
18 Mar 25.00 (SNAP1829C25-I),0.0,0.0,0.22,0.46,0,6,18 Mar 25.00 (SNAP1829O25-I),0.0,0.0,4.70,5.15,0,0,
18 Mar 25.00 (SNAP1829C25-J),0.0,0.0,0.22,0.46,0,6,18 Mar 25.00 (SNAP1829O25-J),0.0,0.0,4.70,5.15,0,0,
18 Mar 25.00 (SNAP1829C25-K),0.0,0.0,0.22,5.00,0,6,18 Mar 25.00 (SNAP1829O25-K),0.0,0.0,4.70,7.40,0,0,
18 Mar 25.00 (SNAP1829C25-O),0.20,0.0,0.22,0.46,0,6,18 Mar 25.00 (SNAP1829O25-O),0.0,0.0,4.70,5.40,0,0,
18 Mar 25.00 (SNAP1829C25-OG),0.0,0.0,0.0,0.46,0,6,18 Mar 25.00 (SNAP1829O25-OG),0.0,0.0,2.43,7.40,0,0,
18 Mar 25.00 (SNAP1829C25-P),0.0,0.0,0.22,0.46,0,6,18 Mar 25.00 (SNAP1829O25-P),0.0,0.0,4.70,7.00,0,0,
18 Mar 25.00 (SNAP1829C25-S),0.0,0.0,0.22,0.46,0,6,18 Mar 25.00 (SNAP1829O25-S),0.0,0.0,4.70,5.15,0,0,
18 Mar 25.00 (SNAP1829C25-X),0.0,0.0,0.22,0.46,0,6,18 Mar 25.00 (SNAP1829O25-X),0.0,0.0,4.70,5.15,0,0,
18 Mar 25.00 (SNAP1829C25-Y),0.0,0.0,0.22,5.00,0,6,18 Mar 25.00 (SNAP1829O25-Y),0.0,0.0,4.70,7.50,0,0,
18 Mar 25.50 (SNAP1829C25.5),0.17,0.0,0.17,0.44,0,18,18 Mar 25.50 (SNAP1829O25.5),0.0,0.0,5.15,5.60,0,0,
18 Mar 25.50 (SNAP1829C25.5-3),0.0,0.0,0.17,0.44,0,18,18 Mar 25.50 (SNAP1829O25.5-3),0.0,0.0,5.15,5.60,0,0,
18 Mar 25.50 (SNAP1829C25.5-4),0.0,0.0,0.17,0.44,0,18,18 Mar 25.50 (SNAP1829O25.5-4),0.0,0.0,5.15,5.60,0,0,
18 Mar 25.50 (SNAP1829C25.5-8),0.0,0.0,0.17,0.44,0,18,18 Mar 25.50 (SNAP1829O25.5-8),0.0,0.0,5.15,5.60,0,0,
18 Mar 25.50 (SNAP1829C25.5-A),0.63,0.0,0.17,0.44,0,18,18 Mar 25.50 (SNAP1829O25.5-A),0.0,0.0,5.15,5.60,0,0,
18 Mar 25.50 (SNAP1829C25.5-B),0.0,0.0,0.0,2.39,0,18,18 Mar 25.50 (SNAP1829O25.5-B),0.0,0.0,3.00,7.80,0,0,
18 Mar 25.50 (SNAP1829C25.5-E),0.0,0.0,0.17,0.44,0,18,18 Mar 25.50 (SNAP1829O25.5-E),0.0,0.0,5.15,5.60,0,0,
18 Mar 25.50 (SNAP1829C25.5-I),0.17,0.0,0.17,0.44,0,18,18 Mar 25.50 (SNAP1829O25.5-I),0.0,0.0,5.15,5.60,0,0,
18 Mar 25.50 (SNAP1829C25.5-J),0.0,0.0,0.17,0.44,0,18,18 Mar 25.50 (SNAP1829O25.5-J),0.0,0.0,5.15,5.60,0,0,
18 Mar 25.50 (SNAP1829C25.5-K),0.0,0.0,0.17,0.44,0,18,18 Mar 25.50 (SNAP1829O25.5-K),0.0,0.0,5.15,5.60,0,0,
18 Mar 25.50 (SNAP1829C25.5-O),0.0,0.0,0.17,0.44,0,18,18 Mar 25.50 (SNAP1829O25.5-O),0.0,0.0,5.15,5.60,0,0,
18 Mar 25.50 (SNAP1829C25.5-OG),0.0,0.0,0.0,0.44,0,18,18 Mar 25.50 (SNAP1829O25.5-OG),0.0,0.0,2.88,7.85,0,0,
18 Mar 25.50 (SNAP1829C25.5-P),0.0,0.0,0.17,0.44,0,18,18 Mar 25.50 (SNAP1829O25.5-P),0.0,0.0,5.15,5.60,0,0,
18 Mar 25.50 (SNAP1829C25.5-S),0.0,0.0,0.17,0.44,0,18,18 Mar 25.50 (SNAP1829O25.5-S),0.0,0.0,5.15,5.60,0,0,
18 Mar 25.50 (SNAP1829C25.5-X),0.0,0.0,0.17,0.44,0,18,18 Mar 25.50 (SNAP1829O25.5-X),0.0,0.0,5.15,5.60,0,0,
18 Mar 25.50 (SNAP1829C25.5-Y),0.0,0.0,0.17,0.44,0,18,18 Mar 25.50 (SNAP1829O25.5-Y),0.0,0.0,5.15,5.60,0,0,
18 Mar 26.00 (SNAP1829C26),0.0,0.0,0.14,0.37,0,0,18 Mar 26.00 (SNAP1829O26),0.0,0.0,5.60,6.05,0,0,
18 Mar 26.00 (SNAP1829C26-3),0.0,0.0,0.14,2.38,0,0,18 Mar 26.00 (SNAP1829O26-3),0.0,0.0,5.60,8.00,0,0,
18 Mar 26.00 (SNAP1829C26-4),0.0,0.0,0.14,0.37,0,0,18 Mar 26.00 (SNAP1829O26-4),0.0,0.0,5.60,6.05,0,0,
18 Mar 26.00 (SNAP1829C26-8),0.0,0.0,0.14,0.37,0,0,18 Mar 26.00 (SNAP1829O26-8),0.0,0.0,5.60,6.05,0,0,
18 Mar 26.00 (SNAP1829C26-A),0.0,0.0,0.14,0.37,0,0,18 Mar 26.00 (SNAP1829O26-A),0.0,0.0,5.60,6.05,0,0,
18 Mar 26.00 (SNAP1829C26-B),0.0,0.0,0.0,2.35,0,0,18 Mar 26.00 (SNAP1829O26-B),0.0,0.0,3.50,8.30,0,0,
18 Mar 26.00 (SNAP1829C26-E),0.0,0.0,0.14,0.37,0,0,18 Mar 26.00 (SNAP1829O26-E),0.0,0.0,5.60,6.05,0,0,
18 Mar 26.00 (SNAP1829C26-I),0.0,0.0,0.14,0.37,0,0,18 Mar 26.00 (SNAP1829O26-I),0.0,0.0,5.60,6.05,0,0,
18 Mar 26.00 (SNAP1829C26-J),0.0,0.0,0.14,0.37,0,0,18 Mar 26.00 (SNAP1829O26-J),0.0,0.0,5.60,6.05,0,0,
18 Mar 26.00 (SNAP1829C26-K),0.0,0.0,0.14,5.00,0,0,18 Mar 26.00 (SNAP1829O26-K),0.0,0.0,5.60,8.35,0,0,
18 Mar 26.00 (SNAP1829C26-O),0.0,0.0,0.14,0.37,0,0,18 Mar 26.00 (SNAP1829O26-O),0.0,0.0,5.60,6.30,0,0,
18 Mar 26.00 (SNAP1829C26-OG),0.0,0.0,0.0,0.37,0,0,18 Mar 26.00 (SNAP1829O26-OG),0.0,0.0,3.35,8.35,0,0,
18 Mar 26.00 (SNAP1829C26-P),0.0,0.0,0.14,0.37,0,0,18 Mar 26.00 (SNAP1829O26-P),0.0,0.0,5.60,8.00,0,0,
18 Mar 26.00 (SNAP1829C26-S),0.0,0.0,0.14,0.37,0,0,18 Mar 26.00 (SNAP1829O26-S),0.0,0.0,5.60,7.85,0,0,
18 Mar 26.00 (SNAP1829C26-X),0.0,0.0,0.14,0.37,0,0,18 Mar 26.00 (SNAP1829O26-X),0.0,0.0,5.60,6.05,0,0,
18 Mar 26.00 (SNAP1829C26-Y),0.0,0.0,0.14,0.37,0,0,18 Mar 26.00 (SNAP1829O26-Y),0.0,0.0,5.60,8.50,0,0,
18 Mar 26.50 (SNAP1829C26.5),0.0,0.0,0.11,0.54,0,0,18 Mar 26.50 (SNAP1829O26.5),0.0,0.0,4.70,8.60,0,0,
18 Mar 26.50 (SNAP1829C26.5-3),0.0,0.0,0.11,0.54,0,0,18 Mar 26.50 (SNAP1829O26.5-3),0.0,0.0,4.70,8.60,0,0,
18 Mar 26.50 (SNAP1829C26.5-4),0.0,0.0,0.11,0.54,0,0,18 Mar 26.50 (SNAP1829O26.5-4),0.0,0.0,4.70,8.60,0,0,
18 Mar 26.50 (SNAP1829C26.5-8),0.0,0.0,0.11,0.54,0,0,18 Mar 26.50 (SNAP1829O26.5-8),0.0,0.0,4.70,8.60,0,0,
18 Mar 26.50 (SNAP1829C26.5-A),0.0,0.0,0.11,0.54,0,0,18 Mar 26.50 (SNAP1829O26.5-A),0.0,0.0,4.70,8.60,0,0,
18 Mar 26.50 (SNAP1829C26.5-B),0.0,0.0,0.0,2.32,0,0,18 Mar 26.50 (SNAP1829O26.5-B),0.0,0.0,4.15,8.70,0,0,
18 Mar 26.50 (SNAP1829C26.5-E),0.0,0.0,0.11,0.54,0,0,18 Mar 26.50 (SNAP1829O26.5-E),0.0,0.0,4.70,8.60,0,0,
18 Mar 26.50 (SNAP1829C26.5-I),0.0,0.0,0.11,0.54,0,0,18 Mar 26.50 (SNAP1829O26.5-I),0.0,0.0,4.70,8.60,0,0,
18 Mar 26.50 (SNAP1829C26.5-J),0.0,0.0,0.11,0.54,0,0,18 Mar 26.50 (SNAP1829O26.5-J),0.0,0.0,4.70,8.60,0,0,
18 Mar 26.50 (SNAP1829C26.5-K),0.0,0.0,0.11,0.54,0,0,18 Mar 26.50 (SNAP1829O26.5-K),0.0,0.0,4.70,9.00,0,0,
18 Mar 26.50 (SNAP1829C26.5-O),0.0,0.0,0.11,0.54,0,0,18 Mar 26.50 (SNAP1829O26.5-O),0.0,0.0,4.70,8.85,0,0,
18 Mar 26.50 (SNAP1829C26.5-OG),0.0,0.0,0.0,0.54,0,0,18 Mar 26.50 (SNAP1829O26.5-OG),0.0,0.0,4.15,9.15,0,0,
18 Mar 26.50 (SNAP1829C26.5-P),0.0,0.0,0.11,0.54,0,0,18 Mar 26.50 (SNAP1829O26.5-P),0.0,0.0,4.70,8.60,0,0,
18 Mar 26.50 (SNAP1829C26.5-S),0.0,0.0,0.11,0.54,0,0,18 Mar 26.50 (SNAP1829O26.5-S),0.0,0.0,4.70,8.85,0,0,
18 Mar 26.50 (SNAP1829C26.5-X),0.0,0.0,0.11,0.54,0,0,18 Mar 26.50 (SNAP1829O26.5-X),0.0,0.0,4.70,8.60,0,0,
18 Mar 26.50 (SNAP1829C26.5-Y),0.0,0.0,0.11,0.54,0,0,18 Mar 26.50 (SNAP1829O26.5-Y),0.0,0.0,4.70,9.00,0,0,
18 Mar 27.00 (SNAP1829C27),0.0,0.0,0.09,0.59,0,0,18 Mar 27.00 (SNAP1829O27),0.0,0.0,5.00,9.00,0,0,
18 Mar 27.00 (SNAP1829C27-3),0.0,0.0,0.09,0.59,0,0,18 Mar 27.00 (SNAP1829O27-3),0.0,0.0,4.50,9.00,0,0,
18 Mar 27.00 (SNAP1829C27-4),0.0,0.0,0.09,0.59,0,0,18 Mar 27.00 (SNAP1829O27-4),0.0,0.0,5.00,9.00,0,0,
18 Mar 27.00 (SNAP1829C27-8),0.0,0.0,0.09,0.59,0,0,18 Mar 27.00 (SNAP1829O27-8),0.0,0.0,5.00,9.00,0,0,
18 Mar 27.00 (SNAP1829C27-A),0.0,0.0,0.09,0.59,0,0,18 Mar 27.00 (SNAP1829O27-A),0.0,0.0,5.00,9.00,0,0,
18 Mar 27.00 (SNAP1829C27-B),0.0,0.0,0.0,2.30,0,0,18 Mar 27.00 (SNAP1829O27-B),0.0,0.0,4.50,9.20,0,0,
18 Mar 27.00 (SNAP1829C27-E),0.0,0.0,0.09,0.59,0,0,18 Mar 27.00 (SNAP1829O27-E),0.0,0.0,5.00,9.00,0,0,
18 Mar 27.00 (SNAP1829C27-I),0.0,0.0,0.09,0.59,0,0,18 Mar 27.00 (SNAP1829O27-I),0.0,0.0,5.00,9.00,0,0,
18 Mar 27.00 (SNAP1829C27-J),0.0,0.0,0.09,0.59,0,0,18 Mar 27.00 (SNAP1829O27-J),0.0,0.0,5.00,9.00,0,0,
18 Mar 27.00 (SNAP1829C27-K),0.0,0.0,0.09,0.59,0,0,18 Mar 27.00 (SNAP1829O27-K),0.0,0.0,5.00,9.50,0,0,
18 Mar 27.00 (SNAP1829C27-O),0.0,0.0,0.09,0.59,0,0,18 Mar 27.00 (SNAP1829O27-O),0.0,0.0,4.75,9.25,0,0,
18 Mar 27.00 (SNAP1829C27-OG),0.0,0.0,0.0,0.59,0,0,18 Mar 27.00 (SNAP1829O27-OG),0.0,0.0,4.50,9.50,0,0,
18 Mar 27.00 (SNAP1829C27-P),0.0,0.0,0.09,0.59,0,0,18 Mar 27.00 (SNAP1829O27-P),0.0,0.0,5.00,9.10,0,0,
18 Mar 27.00 (SNAP1829C27-S),0.0,0.0,0.09,0.59,0,0,18 Mar 27.00 (SNAP1829O27-S),0.0,0.0,5.00,9.30,0,0,
18 Mar 27.00 (SNAP1829C27-X),0.0,0.0,0.09,0.59,0,0,18 Mar 27.00 (SNAP1829O27-X),0.0,0.0,5.00,9.00,0,0,
18 Mar 27.00 (SNAP1829C27-Y),0.0,0.0,0.09,0.59,0,0,18 Mar 27.00 (SNAP1829O27-Y),0.0,0.0,5.00,9.50,0,0,
18 Mar 27.50 (SNAP1829C27.5),0.0,0.0,0.07,0.32,0,0,18 Mar 27.50 (SNAP1829O27.5),0.0,0.0,5.75,9.60,0,0,
18 Mar 27.50 (SNAP1829C27.5-3),0.0,0.0,0.07,0.32,0,0,18 Mar 27.50 (SNAP1829O27.5-3),0.0,0.0,5.00,9.60,0,0,
18 Mar 27.50 (SNAP1829C27.5-4),0.0,0.0,0.07,0.32,0,0,18 Mar 27.50 (SNAP1829O27.5-4),0.0,0.0,5.55,9.80,0,0,
18 Mar 27.50 (SNAP1829C27.5-8),0.0,0.0,0.07,0.32,0,0,18 Mar 27.50 (SNAP1829O27.5-8),0.0,0.0,5.20,10.00,0,0,
18 Mar 27.50 (SNAP1829C27.5-A),0.0,0.0,0.07,0.32,0,0,18 Mar 27.50 (SNAP1829O27.5-A),0.0,0.0,5.45,9.65,0,0,
18 Mar 27.50 (SNAP1829C27.5-B),0.0,0.0,0.0,2.28,0,0,18 Mar 27.50 (SNAP1829O27.5-B),0.0,0.0,5.20,9.80,0,0,
18 Mar 27.50 (SNAP1829C27.5-E),0.0,0.0,0.07,0.32,0,0,18 Mar 27.50 (SNAP1829O27.5-E),0.0,0.0,5.55,9.85,0,0,
18 Mar 27.50 (SNAP1829C27.5-I),0.0,0.0,0.07,0.32,0,0,18 Mar 27.50 (SNAP1829O27.5-I),0.0,0.0,5.75,9.60,0,0,
18 Mar 27.50 (SNAP1829C27.5-J),0.0,0.0,0.07,0.32,0,0,18 Mar 27.50 (SNAP1829O27.5-J),0.0,0.0,5.20,9.80,0,0,
18 Mar 27.50 (SNAP1829C27.5-K),0.0,0.0,0.07,0.32,0,0,18 Mar 27.50 (SNAP1829O27.5-K),0.0,0.0,5.20,10.00,0,0,
18 Mar 27.50 (SNAP1829C27.5-O),0.0,0.0,0.07,0.32,0,0,18 Mar 27.50 (SNAP1829O27.5-O),0.0,0.0,5.75,9.85,0,0,
18 Mar 27.50 (SNAP1829C27.5-OG),0.0,0.0,0.0,0.32,0,0,18 Mar 27.50 (SNAP1829O27.5-OG),0.0,0.0,5.20,10.20,0,0,
18 Mar 27.50 (SNAP1829C27.5-P),0.0,0.0,0.07,0.32,0,0,18 Mar 27.50 (SNAP1829O27.5-P),0.0,0.0,5.20,9.70,0,0,
18 Mar 27.50 (SNAP1829C27.5-S),0.0,0.0,0.07,0.32,0,0,18 Mar 27.50 (SNAP1829O27.5-S),0.0,0.0,5.55,9.90,0,0,
18 Mar 27.50 (SNAP1829C27.5-X),0.0,0.0,0.07,0.32,0,0,18 Mar 27.50 (SNAP1829O27.5-X),0.0,0.0,5.40,9.65,0,0,
18 Mar 27.50 (SNAP1829C27.5-Y),0.0,0.0,0.07,0.32,0,0,18 Mar 27.50 (SNAP1829O27.5-Y),0.0,0.0,5.00,10.00,0,0,
18 Mar 28.00 (SNAP1829C28),0.0,0.0,0.05,0.63,0,0,18 Mar 28.00 (SNAP1829O28),0.0,0.0,6.00,9.90,0,0,
18 Mar 28.00 (SNAP1829C28-3),0.0,0.0,0.05,0.63,0,0,18 Mar 28.00 (SNAP1829O28-3),0.0,0.0,5.50,10.00,0,0,
18 Mar 28.00 (SNAP1829C28-4),0.0,0.0,0.0,0.63,0,0,18 Mar 28.00 (SNAP1829O28-4),0.0,0.0,5.75,10.15,0,0,
18 Mar 28.00 (SNAP1829C28-8),0.0,0.0,0.05,0.63,0,0,18 Mar 28.00 (SNAP1829O28-8),0.0,0.0,5.55,10.40,0,0,
18 Mar 28.00 (SNAP1829C28-A),0.0,0.0,0.05,0.63,0,0,18 Mar 28.00 (SNAP1829O28-A),0.0,0.0,5.90,10.00,0,0,
18 Mar 28.00 (SNAP1829C28-B),0.0,0.0,0.0,2.26,0,0,18 Mar 28.00 (SNAP1829O28-B),0.0,0.0,5.50,10.20,0,0,
18 Mar 28.00 (SNAP1829C28-E),0.0,0.0,0.05,0.63,0,0,18 Mar 28.00 (SNAP1829O28-E),0.0,0.0,6.00,10.00,0,0,
18 Mar 28.00 (SNAP1829C28-I),0.0,0.0,0.0,0.63,0,0,18 Mar 28.00 (SNAP1829O28-I),0.0,0.0,6.00,9.90,0,0,
18 Mar 28.00 (SNAP1829C28-J),0.0,0.0,0.05,0.63,0,0,18 Mar 28.00 (SNAP1829O28-J),0.0,0.0,5.50,10.20,0,0,
18 Mar 28.00 (SNAP1829C28-K),0.0,0.0,0.0,0.63,0,0,18 Mar 28.00 (SNAP1829O28-K),0.0,0.0,5.50,10.45,0,0,
18 Mar 28.00 (SNAP1829C28-O),0.0,0.0,0.05,0.63,0,0,18 Mar 28.00 (SNAP1829O28-O),0.0,0.0,5.75,10.15,0,0,
