GM (GENERAL MOTORS COMPANY),41.09,-0.76,
Feb 18 2018 @ 16:17 ET,Bid,41.08,Ask,41.09,Size,0x0,Vol,14871775,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
18 Feb 27.00 (GM1816B27-O),14.20,0.0,13.85,14.30,0,9,18 Feb 27.00 (GM1816N27-O),0.05,0.0,0.0,0.03,0,2103,
18 Feb 27.00 (GM1816B27-OG),0.0,0.0,14.05,14.30,0,9,18 Feb 27.00 (GM1816N27-OG),0.0,0.0,0.0,0.03,0,2103,
18 Feb 27.00 (GM1816B27-P),0.0,0.0,0.0,0.0,0,9,18 Feb 27.00 (GM1816N27-P),0.41,0.0,0.0,0.03,0,2103,
18 Feb 27.00 (GM1816B27-S),14.20,0.0,14.05,14.30,0,9,18 Feb 27.00 (GM1816N27-S),0.02,0.0,0.0,0.03,0,2103,
18 Feb 27.00 (GM1816B27-X),0.0,0.0,14.05,14.30,0,9,18 Feb 27.00 (GM1816N27-X),0.05,0.0,0.0,0.04,0,2103,
18 Feb 27.00 (GM1816B27-Y),0.0,0.0,13.85,14.30,0,9,18 Feb 27.00 (GM1816N27-Y),0.41,0.0,0.0,0.03,0,2103,
18 Feb 28.00 (GM1816B28),13.18,-3.07,13.05,13.20,4,64,18 Feb 28.00 (GM1816N28),0.01,0.0,0.0,0.03,0,2280,
18 Feb 28.00 (GM1816B28-3),16.25,0.0,13.05,13.20,0,64,18 Feb 28.00 (GM1816N28-3),0.85,0.0,0.0,0.03,0,2280,
18 Feb 28.00 (GM1816B28-4),16.25,0.0,13.05,13.20,0,64,18 Feb 28.00 (GM1816N28-4),0.53,0.0,0.0,0.03,0,2280,
18 Feb 28.00 (GM1816B28-8),0.0,0.0,11.70,15.00,0,64,18 Feb 28.00 (GM1816N28-8),0.04,0.0,0.0,0.25,0,2280,
18 Feb 28.00 (GM1816B28-A),0.0,0.0,0.0,0.0,0,64,18 Feb 28.00 (GM1816N28-A),0.0,0.0,0.0,0.03,0,2280,
18 Feb 28.00 (GM1816B28-B),7.89,0.0,13.05,13.20,0,64,18 Feb 28.00 (GM1816N28-B),0.02,0.0,0.0,0.03,0,2280,
18 Feb 28.00 (GM1816B28-E),14.37,0.0,12.85,13.20,0,64,18 Feb 28.00 (GM1816N28-E),0.01,0.0,0.0,0.03,0,2280,
18 Feb 28.00 (GM1816B28-I),0.0,0.0,13.05,13.20,0,64,18 Feb 28.00 (GM1816N28-I),0.54,0.0,0.0,0.03,0,2280,
18 Feb 28.00 (GM1816B28-J),0.0,0.0,13.05,13.20,0,64,18 Feb 28.00 (GM1816N28-J),0.0,0.0,0.0,0.03,0,2280,
18 Feb 28.00 (GM1816B28-K),0.0,0.0,10.65,15.50,0,64,18 Feb 28.00 (GM1816N28-K),0.0,0.0,0.0,5.00,0,2280,
18 Feb 28.00 (GM1816B28-O),16.25,0.0,12.85,13.20,0,64,18 Feb 28.00 (GM1816N28-O),0.17,0.0,0.0,0.03,0,2280,
18 Feb 28.00 (GM1816B28-OG),0.0,0.0,13.05,13.20,0,64,18 Feb 28.00 (GM1816N28-OG),0.47,0.0,0.0,0.03,0,2280,
18 Feb 28.00 (GM1816B28-P),16.25,0.0,0.0,0.0,0,64,18 Feb 28.00 (GM1816N28-P),0.50,0.0,0.0,0.03,0,2280,
18 Feb 28.00 (GM1816B28-S),0.0,0.0,13.05,13.20,0,64,18 Feb 28.00 (GM1816N28-S),0.01,0.0,0.0,0.03,0,2280,
18 Feb 28.00 (GM1816B28-X),13.18,-2.22,13.05,13.20,4,64,18 Feb 28.00 (GM1816N28-X),0.02,0.0,0.0,0.04,0,2280,
18 Feb 28.00 (GM1816B28-Y),0.0,0.0,12.85,13.20,0,64,18 Feb 28.00 (GM1816N28-Y),0.60,0.0,0.0,0.03,0,2280,
18 Feb 29.00 (GM1816B29),13.50,0.0,12.05,12.20,0,31,18 Feb 29.00 (GM1816N29),0.03,0.0,0.0,0.03,0,111,
18 Feb 29.00 (GM1816B29-3),13.50,0.0,12.05,12.20,0,31,18 Feb 29.00 (GM1816N29-3),0.59,0.0,0.0,0.03,0,111,
18 Feb 29.00 (GM1816B29-4),0.0,0.0,12.05,12.20,0,31,18 Feb 29.00 (GM1816N29-4),0.02,0.0,0.0,0.03,0,111,
18 Feb 29.00 (GM1816B29-8),0.0,0.0,9.95,14.50,0,31,18 Feb 29.00 (GM1816N29-8),0.93,0.0,0.0,0.30,0,111,
18 Feb 29.00 (GM1816B29-A),0.0,0.0,11.80,12.65,0,31,18 Feb 29.00 (GM1816N29-A),0.93,0.0,0.0,0.03,0,111,
18 Feb 29.00 (GM1816B29-B),0.0,0.0,12.05,12.20,0,31,18 Feb 29.00 (GM1816N29-B),0.93,0.0,0.0,0.03,0,111,
18 Feb 29.00 (GM1816B29-E),0.0,0.0,11.85,12.20,0,31,18 Feb 29.00 (GM1816N29-E),0.06,0.0,0.0,0.03,0,111,
18 Feb 29.00 (GM1816B29-I),0.0,0.0,12.00,12.20,0,31,18 Feb 29.00 (GM1816N29-I),0.03,0.0,0.0,0.03,0,111,
18 Feb 29.00 (GM1816B29-J),0.0,0.0,12.05,12.30,0,31,18 Feb 29.00 (GM1816N29-J),0.93,0.0,0.0,0.03,0,111,
18 Feb 29.00 (GM1816B29-K),0.0,0.0,9.65,14.50,0,31,18 Feb 29.00 (GM1816N29-K),0.0,0.0,0.0,5.00,0,111,
18 Feb 29.00 (GM1816B29-O),0.0,0.0,11.95,12.20,0,31,18 Feb 29.00 (GM1816N29-O),0.67,0.0,0.0,0.03,0,111,
18 Feb 29.00 (GM1816B29-OG),0.0,0.0,12.05,12.20,0,31,18 Feb 29.00 (GM1816N29-OG),0.10,0.0,0.0,0.03,0,111,
18 Feb 29.00 (GM1816B29-P),0.0,0.0,12.00,12.20,0,31,18 Feb 29.00 (GM1816N29-P),0.11,0.0,0.0,0.03,0,111,
18 Feb 29.00 (GM1816B29-S),0.0,0.0,12.05,12.20,0,31,18 Feb 29.00 (GM1816N29-S),0.01,0.0,0.0,0.03,0,111,
18 Feb 29.00 (GM1816B29-X),0.0,0.0,12.05,12.20,0,31,18 Feb 29.00 (GM1816N29-X),0.02,0.0,0.0,0.04,0,111,
18 Feb 29.00 (GM1816B29-Y),0.0,0.0,11.85,12.20,0,31,18 Feb 29.00 (GM1816N29-Y),0.16,0.0,0.0,0.03,0,111,
18 Feb 30.00 (GM1816B30),11.45,-0.10,11.05,11.20,5,69,18 Feb 30.00 (GM1816N30),0.01,0.0,0.0,0.01,0,269,
18 Feb 30.00 (GM1816B30-3),11.55,0.0,11.05,11.20,0,69,18 Feb 30.00 (GM1816N30-3),0.65,0.0,0.0,0.05,0,269,
18 Feb 30.00 (GM1816B30-4),0.0,0.0,11.05,11.20,0,69,18 Feb 30.00 (GM1816N30-4),0.02,0.0,0.0,0.01,0,269,
18 Feb 30.00 (GM1816B30-8),0.0,0.0,9.55,13.25,0,69,18 Feb 30.00 (GM1816N30-8),0.65,0.0,0.0,4.55,0,269,
18 Feb 30.00 (GM1816B30-A),0.0,0.0,10.75,11.40,0,69,18 Feb 30.00 (GM1816N30-A),0.05,0.0,0.0,0.13,0,269,
18 Feb 30.00 (GM1816B30-B),0.0,0.0,11.05,11.20,0,69,18 Feb 30.00 (GM1816N30-B),0.69,0.0,0.0,0.13,0,269,
18 Feb 30.00 (GM1816B30-E),5.95,0.0,10.85,11.20,0,69,18 Feb 30.00 (GM1816N30-E),0.03,0.0,0.0,0.01,0,269,
18 Feb 30.00 (GM1816B30-I),0.0,0.0,11.05,11.20,0,69,18 Feb 30.00 (GM1816N30-I),0.01,0.0,0.0,0.01,0,269,
18 Feb 30.00 (GM1816B30-J),0.0,0.0,11.05,11.20,0,69,18 Feb 30.00 (GM1816N30-J),0.0,0.0,0.0,0.21,0,269,
18 Feb 30.00 (GM1816B30-K),0.0,0.0,8.65,13.50,0,69,18 Feb 30.00 (GM1816N30-K),0.0,0.0,0.0,5.00,0,269,
18 Feb 30.00 (GM1816B30-O),12.90,0.0,11.05,11.20,0,69,18 Feb 30.00 (GM1816N30-O),0.10,0.0,0.0,0.01,0,269,
18 Feb 30.00 (GM1816B30-OG),0.0,0.0,11.05,11.20,0,69,18 Feb 30.00 (GM1816N30-OG),1.51,0.0,0.0,0.13,0,269,
18 Feb 30.00 (GM1816B30-P),11.45,+0.30,11.00,11.20,5,69,18 Feb 30.00 (GM1816N30-P),0.03,0.0,0.0,0.01,0,269,
18 Feb 30.00 (GM1816B30-S),6.05,0.0,11.05,11.20,0,69,18 Feb 30.00 (GM1816N30-S),0.82,0.0,0.0,0.01,0,269,
18 Feb 30.00 (GM1816B30-X),11.15,0.0,11.05,11.20,0,69,18 Feb 30.00 (GM1816N30-X),0.01,0.0,0.0,0.06,0,269,
18 Feb 30.00 (GM1816B30-Y),0.0,0.0,10.85,11.20,0,69,18 Feb 30.00 (GM1816N30-Y),0.0,0.0,0.0,5.00,0,269,
18 Feb 31.00 (GM1816B31),9.95,0.0,10.05,10.25,0,31,18 Feb 31.00 (GM1816N31),0.02,0.0,0.0,0.03,0,357,
18 Feb 31.00 (GM1816B31-3),12.25,0.0,10.05,10.25,0,31,18 Feb 31.00 (GM1816N31-3),0.0,0.0,0.0,0.03,0,357,
18 Feb 31.00 (GM1816B31-4),0.0,0.0,10.05,10.25,0,31,18 Feb 31.00 (GM1816N31-4),0.10,0.0,0.0,0.03,0,357,
18 Feb 31.00 (GM1816B31-8),0.0,0.0,8.05,12.50,0,31,18 Feb 31.00 (GM1816N31-8),0.03,0.0,0.0,0.27,0,357,
18 Feb 31.00 (GM1816B31-A),0.0,0.0,9.80,10.65,0,31,18 Feb 31.00 (GM1816N31-A),0.0,0.0,0.0,0.03,0,357,
18 Feb 31.00 (GM1816B31-B),0.0,0.0,10.05,10.25,0,31,18 Feb 31.00 (GM1816N31-B),0.09,0.0,0.0,0.03,0,357,
18 Feb 31.00 (GM1816B31-E),11.41,0.0,9.85,10.25,0,31,18 Feb 31.00 (GM1816N31-E),0.10,0.0,0.0,0.03,0,357,
18 Feb 31.00 (GM1816B31-I),9.95,0.0,9.95,10.25,0,31,18 Feb 31.00 (GM1816N31-I),0.02,0.0,0.0,0.03,0,357,
18 Feb 31.00 (GM1816B31-J),0.0,0.0,10.05,10.25,0,31,18 Feb 31.00 (GM1816N31-J),0.0,0.0,0.0,0.03,0,357,
18 Feb 31.00 (GM1816B31-K),0.0,0.0,7.70,12.50,0,31,18 Feb 31.00 (GM1816N31-K),0.0,0.0,0.0,5.00,0,357,
18 Feb 31.00 (GM1816B31-O),0.0,0.0,9.95,10.25,0,31,18 Feb 31.00 (GM1816N31-O),0.18,0.0,0.0,0.03,0,357,
18 Feb 31.00 (GM1816B31-OG),0.0,0.0,10.05,10.25,0,31,18 Feb 31.00 (GM1816N31-OG),0.02,0.0,0.0,0.03,0,357,
18 Feb 31.00 (GM1816B31-P),6.70,0.0,10.00,10.25,0,31,18 Feb 31.00 (GM1816N31-P),0.03,0.0,0.0,0.03,0,357,
18 Feb 31.00 (GM1816B31-S),0.0,0.0,10.05,10.25,0,31,18 Feb 31.00 (GM1816N31-S),0.02,0.0,0.0,0.03,0,357,
18 Feb 31.00 (GM1816B31-X),5.15,0.0,10.05,10.25,0,31,18 Feb 31.00 (GM1816N31-X),0.01,0.0,0.0,0.04,0,357,
18 Feb 31.00 (GM1816B31-Y),11.29,0.0,9.85,10.50,0,31,18 Feb 31.00 (GM1816N31-Y),0.13,0.0,0.0,0.03,0,357,
18 Feb 32.00 (GM1816B32),9.60,0.0,9.05,9.20,0,58,18 Feb 32.00 (GM1816N32),0.04,0.0,0.0,0.03,0,672,
18 Feb 32.00 (GM1816B32-3),9.65,0.0,9.05,9.20,0,58,18 Feb 32.00 (GM1816N32-3),0.02,0.0,0.0,0.03,0,672,
18 Feb 32.00 (GM1816B32-4),0.0,0.0,9.05,9.20,0,58,18 Feb 32.00 (GM1816N32-4),0.04,0.0,0.0,0.03,0,672,
18 Feb 32.00 (GM1816B32-8),3.72,0.0,7.85,10.85,0,58,18 Feb 32.00 (GM1816N32-8),0.04,0.0,0.0,0.27,0,672,
18 Feb 32.00 (GM1816B32-A),10.05,0.0,8.75,9.40,0,58,18 Feb 32.00 (GM1816N32-A),0.14,0.0,0.0,0.03,0,672,
18 Feb 32.00 (GM1816B32-B),5.00,0.0,9.05,9.20,0,58,18 Feb 32.00 (GM1816N32-B),0.01,0.0,0.0,0.03,0,672,
18 Feb 32.00 (GM1816B32-E),9.60,0.0,8.85,9.20,0,58,18 Feb 32.00 (GM1816N32-E),0.01,0.0,0.0,0.03,0,672,
18 Feb 32.00 (GM1816B32-I),4.55,0.0,9.05,9.20,0,58,18 Feb 32.00 (GM1816N32-I),0.12,0.0,0.0,0.03,0,672,
18 Feb 32.00 (GM1816B32-J),0.0,0.0,9.05,9.20,0,58,18 Feb 32.00 (GM1816N32-J),0.0,0.0,0.0,0.03,0,672,
18 Feb 32.00 (GM1816B32-K),0.0,0.0,6.65,11.50,0,58,18 Feb 32.00 (GM1816N32-K),0.0,0.0,0.0,5.00,0,672,
18 Feb 32.00 (GM1816B32-O),4.20,0.0,9.05,9.20,0,58,18 Feb 32.00 (GM1816N32-O),0.38,0.0,0.0,0.03,0,672,
18 Feb 32.00 (GM1816B32-OG),5.05,0.0,9.05,9.20,0,58,18 Feb 32.00 (GM1816N32-OG),0.11,0.0,0.0,0.03,0,672,
18 Feb 32.00 (GM1816B32-P),4.95,0.0,9.00,9.20,0,58,18 Feb 32.00 (GM1816N32-P),0.06,0.0,0.0,0.03,0,672,
18 Feb 32.00 (GM1816B32-S),10.10,0.0,9.05,9.20,0,58,18 Feb 32.00 (GM1816N32-S),0.05,0.0,0.0,0.03,0,672,
18 Feb 32.00 (GM1816B32-X),9.60,0.0,9.05,9.20,0,58,18 Feb 32.00 (GM1816N32-X),0.05,0.0,0.0,0.04,0,672,
18 Feb 32.00 (GM1816B32-Y),9.70,0.0,8.85,9.20,0,58,18 Feb 32.00 (GM1816N32-Y),0.27,0.0,0.0,0.03,0,672,
18 Feb 33.00 (GM1816B33),8.50,0.0,8.05,8.20,0,150,18 Feb 33.00 (GM1816N33),0.04,0.0,0.0,0.03,0,371,
18 Feb 33.00 (GM1816B33-3),8.50,0.0,8.05,8.20,0,150,18 Feb 33.00 (GM1816N33-3),0.0,0.0,0.0,0.03,0,371,
18 Feb 33.00 (GM1816B33-4),8.85,0.0,8.05,8.20,0,150,18 Feb 33.00 (GM1816N33-4),0.04,0.0,0.0,0.03,0,371,
18 Feb 33.00 (GM1816B33-8),8.85,0.0,8.05,8.20,0,150,18 Feb 33.00 (GM1816N33-8),0.04,0.0,0.0,0.27,0,371,
18 Feb 33.00 (GM1816B33-A),8.50,0.0,8.05,8.20,0,150,18 Feb 33.00 (GM1816N33-A),0.05,0.0,0.0,0.03,0,371,
18 Feb 33.00 (GM1816B33-B),0.0,0.0,8.05,8.20,0,150,18 Feb 33.00 (GM1816N33-B),0.04,0.0,0.0,0.03,0,371,
18 Feb 33.00 (GM1816B33-E),8.85,0.0,8.05,8.20,0,150,18 Feb 33.00 (GM1816N33-E),0.04,0.0,0.0,0.03,0,371,
18 Feb 33.00 (GM1816B33-I),10.35,0.0,8.05,8.20,0,150,18 Feb 33.00 (GM1816N33-I),0.04,0.0,0.0,0.03,0,371,
18 Feb 33.00 (GM1816B33-J),8.85,0.0,8.05,8.20,0,150,18 Feb 33.00 (GM1816N33-J),0.0,0.0,0.0,0.03,0,371,
18 Feb 33.00 (GM1816B33-K),0.0,0.0,8.05,8.20,0,150,18 Feb 33.00 (GM1816N33-K),0.04,0.0,0.0,5.00,0,371,
18 Feb 33.00 (GM1816B33-O),9.50,0.0,8.05,8.20,0,150,18 Feb 33.00 (GM1816N33-O),0.09,0.0,0.0,0.03,0,371,
18 Feb 33.00 (GM1816B33-OG),10.45,0.0,8.05,8.20,0,150,18 Feb 33.00 (GM1816N33-OG),0.05,0.0,0.0,0.03,0,371,
18 Feb 33.00 (GM1816B33-P),8.20,0.0,8.05,8.20,0,150,18 Feb 33.00 (GM1816N33-P),0.04,0.0,0.0,0.03,0,371,
18 Feb 33.00 (GM1816B33-S),13.20,0.0,8.05,8.20,0,150,18 Feb 33.00 (GM1816N33-S),0.19,0.0,0.0,0.03,0,371,
18 Feb 33.00 (GM1816B33-X),8.70,0.0,8.05,8.20,0,150,18 Feb 33.00 (GM1816N33-X),0.04,0.0,0.0,0.03,0,371,
18 Feb 33.00 (GM1816B33-Y),0.0,0.0,8.05,8.20,0,150,18 Feb 33.00 (GM1816N33-Y),0.11,0.0,0.0,0.03,0,371,
18 Feb 34.00 (GM1816B34),7.75,-0.55,7.05,7.15,9,67,18 Feb 34.00 (GM1816N34),0.03,0.0,0.0,0.03,0,813,
18 Feb 34.00 (GM1816B34-3),7.75,-0.55,7.05,7.15,9,67,18 Feb 34.00 (GM1816N34-3),0.06,0.0,0.0,0.03,0,813,
18 Feb 34.00 (GM1816B34-4),8.15,0.0,7.05,7.15,0,67,18 Feb 34.00 (GM1816N34-4),2.15,0.0,0.0,0.03,0,813,
18 Feb 34.00 (GM1816B34-8),4.28,0.0,6.85,7.25,0,67,18 Feb 34.00 (GM1816N34-8),0.07,0.0,0.0,0.27,0,813,
18 Feb 34.00 (GM1816B34-A),7.10,0.0,7.05,7.15,0,67,18 Feb 34.00 (GM1816N34-A),0.13,0.0,0.0,0.03,0,813,
18 Feb 34.00 (GM1816B34-B),10.83,0.0,7.05,7.15,0,67,18 Feb 34.00 (GM1816N34-B),0.12,0.0,0.0,0.03,0,813,
18 Feb 34.00 (GM1816B34-E),10.65,0.0,6.80,7.40,0,67,18 Feb 34.00 (GM1816N34-E),0.01,0.0,0.0,0.03,0,813,
18 Feb 34.00 (GM1816B34-I),7.75,0.0,7.05,7.15,0,67,18 Feb 34.00 (GM1816N34-I),0.02,0.0,0.0,0.03,0,813,
18 Feb 34.00 (GM1816B34-J),2.68,0.0,7.05,7.15,0,67,18 Feb 34.00 (GM1816N34-J),0.53,0.0,0.0,0.03,0,813,
18 Feb 34.00 (GM1816B34-K),0.0,0.0,4.65,9.50,0,67,18 Feb 34.00 (GM1816N34-K),1.96,0.0,0.0,5.00,0,813,
18 Feb 34.00 (GM1816B34-O),7.75,0.0,7.05,7.15,0,67,18 Feb 34.00 (GM1816N34-O),0.03,0.0,0.0,0.03,0,813,
18 Feb 34.00 (GM1816B34-OG),2.55,0.0,7.05,7.15,0,67,18 Feb 34.00 (GM1816N34-OG),0.03,0.0,0.0,0.03,0,813,
18 Feb 34.00 (GM1816B34-P),7.75,0.0,7.05,7.15,0,67,18 Feb 34.00 (GM1816N34-P),0.03,0.0,0.0,0.03,0,813,
18 Feb 34.00 (GM1816B34-S),7.10,0.0,7.05,7.15,0,67,18 Feb 34.00 (GM1816N34-S),0.24,0.0,0.0,0.03,0,813,
18 Feb 34.00 (GM1816B34-X),7.25,0.0,7.05,7.20,0,67,18 Feb 34.00 (GM1816N34-X),0.05,0.0,0.0,0.04,0,813,
18 Feb 34.00 (GM1816B34-Y),9.82,0.0,6.85,7.45,0,67,18 Feb 34.00 (GM1816N34-Y),0.0,0.0,0.0,0.03,0,813,
18 Feb 34.50 (GM1816B34.5),6.95,-0.10,6.55,6.70,6,100,18 Feb 34.50 (GM1816N34.5),0.06,0.0,0.0,0.03,0,30,
18 Feb 34.50 (GM1816B34.5-3),7.05,0.0,6.55,6.70,0,100,18 Feb 34.50 (GM1816N34.5-3),0.0,0.0,0.0,0.03,0,30,
18 Feb 34.50 (GM1816B34.5-4),0.0,0.0,6.55,6.70,0,100,18 Feb 34.50 (GM1816N34.5-4),0.0,0.0,0.0,0.03,0,30,
18 Feb 34.50 (GM1816B34.5-8),0.0,0.0,6.55,6.70,0,100,18 Feb 34.50 (GM1816N34.5-8),0.0,0.0,0.0,0.35,0,30,
18 Feb 34.50 (GM1816B34.5-A),6.95,-0.45,6.55,6.70,6,100,18 Feb 34.50 (GM1816N34.5-A),0.0,0.0,0.0,0.03,0,30,
18 Feb 34.50 (GM1816B34.5-B),0.0,0.0,6.55,6.70,0,100,18 Feb 34.50 (GM1816N34.5-B),0.0,0.0,0.0,0.03,0,30,
18 Feb 34.50 (GM1816B34.5-E),0.0,0.0,6.55,6.70,0,100,18 Feb 34.50 (GM1816N34.5-E),0.0,0.0,0.0,0.03,0,30,
18 Feb 34.50 (GM1816B34.5-I),7.20,0.0,6.55,6.70,0,100,18 Feb 34.50 (GM1816N34.5-I),0.06,0.0,0.0,0.03,0,30,
18 Feb 34.50 (GM1816B34.5-J),0.0,0.0,6.55,6.70,0,100,18 Feb 34.50 (GM1816N34.5-J),0.0,0.0,0.0,0.03,0,30,
18 Feb 34.50 (GM1816B34.5-K),0.0,0.0,6.55,6.70,0,100,18 Feb 34.50 (GM1816N34.5-K),0.0,0.0,0.0,5.00,0,30,
18 Feb 34.50 (GM1816B34.5-O),0.0,0.0,6.55,6.70,0,100,18 Feb 34.50 (GM1816N34.5-O),0.06,0.0,0.0,0.03,0,30,
18 Feb 34.50 (GM1816B34.5-OG),7.60,0.0,6.55,6.70,0,100,18 Feb 34.50 (GM1816N34.5-OG),0.06,0.0,0.0,0.03,0,30,
18 Feb 34.50 (GM1816B34.5-P),6.80,0.0,6.55,6.70,0,100,18 Feb 34.50 (GM1816N34.5-P),0.06,0.0,0.0,0.03,0,30,
18 Feb 34.50 (GM1816B34.5-S),0.0,0.0,6.55,6.70,0,100,18 Feb 34.50 (GM1816N34.5-S),0.0,0.0,0.0,0.03,0,30,
18 Feb 34.50 (GM1816B34.5-X),7.55,0.0,6.55,6.70,0,100,18 Feb 34.50 (GM1816N34.5-X),0.0,0.0,0.0,0.04,0,30,
18 Feb 34.50 (GM1816B34.5-Y),0.0,0.0,6.55,6.70,0,100,18 Feb 34.50 (GM1816N34.5-Y),0.0,0.0,0.0,0.03,0,30,
18 Feb 35.00 (GM1816B35),6.15,-0.35,6.05,6.20,23,173,18 Feb 35.00 (GM1816N35),0.08,0.0,0.0,0.02,0,799,
18 Feb 35.00 (GM1816B35-3),6.95,+0.45,6.05,6.20,9,173,18 Feb 35.00 (GM1816N35-3),0.02,0.0,0.0,0.05,0,799,
18 Feb 35.00 (GM1816B35-4),6.00,0.0,6.05,6.20,0,173,18 Feb 35.00 (GM1816N35-4),0.05,0.0,0.0,0.08,0,799,
18 Feb 35.00 (GM1816B35-8),8.53,0.0,6.05,6.20,0,173,18 Feb 35.00 (GM1816N35-8),0.03,0.0,0.0,0.29,0,799,
18 Feb 35.00 (GM1816B35-A),5.75,0.0,6.05,6.20,0,173,18 Feb 35.00 (GM1816N35-A),0.11,0.0,0.0,0.02,0,799,
18 Feb 35.00 (GM1816B35-B),1.93,0.0,6.05,6.20,0,173,18 Feb 35.00 (GM1816N35-B),0.16,0.0,0.0,0.03,0,799,
18 Feb 35.00 (GM1816B35-E),7.10,0.0,6.05,6.20,0,173,18 Feb 35.00 (GM1816N35-E),0.11,0.0,0.0,0.14,0,799,
18 Feb 35.00 (GM1816B35-I),6.15,-2.20,6.05,6.20,7,173,18 Feb 35.00 (GM1816N35-I),0.04,0.0,0.0,0.02,0,799,
18 Feb 35.00 (GM1816B35-J),2.27,0.0,6.05,6.20,0,173,18 Feb 35.00 (GM1816N35-J),0.11,0.0,0.0,0.15,0,799,
18 Feb 35.00 (GM1816B35-K),2.09,0.0,6.05,6.20,0,173,18 Feb 35.00 (GM1816N35-K),0.88,0.0,0.0,5.00,0,799,
18 Feb 35.00 (GM1816B35-O),6.15,+0.30,6.05,6.20,7,173,18 Feb 35.00 (GM1816N35-O),0.06,0.0,0.0,0.02,0,799,
18 Feb 35.00 (GM1816B35-OG),0.0,0.0,6.05,6.20,0,173,18 Feb 35.00 (GM1816N35-OG),0.08,0.0,0.0,0.14,0,799,
18 Feb 35.00 (GM1816B35-P),7.05,0.0,6.05,6.20,0,173,18 Feb 35.00 (GM1816N35-P),0.09,0.0,0.0,0.02,0,799,
18 Feb 35.00 (GM1816B35-S),6.30,0.0,6.05,6.20,0,173,18 Feb 35.00 (GM1816N35-S),0.03,0.0,0.0,0.02,0,799,
18 Feb 35.00 (GM1816B35-X),6.70,0.0,6.05,6.20,0,173,18 Feb 35.00 (GM1816N35-X),0.08,0.0,0.0,0.04,0,799,
18 Feb 35.00 (GM1816B35-Y),10.74,0.0,6.05,6.20,0,173,18 Feb 35.00 (GM1816N35-Y),0.02,0.0,0.0,0.15,0,799,
18 Feb 35.50 (GM1816B35.5),7.75,0.0,5.55,5.75,0,103,18 Feb 35.50 (GM1816N35.5),0.01,0.0,0.0,0.08,0,4,
18 Feb 35.50 (GM1816B35.5-3),7.95,0.0,5.55,5.75,0,103,18 Feb 35.50 (GM1816N35.5-3),0.0,0.0,0.0,0.08,0,4,
18 Feb 35.50 (GM1816B35.5-4),0.0,0.0,5.55,5.75,0,103,18 Feb 35.50 (GM1816N35.5-4),0.0,0.0,0.0,0.08,0,4,
18 Feb 35.50 (GM1816B35.5-8),0.0,0.0,5.55,5.75,0,103,18 Feb 35.50 (GM1816N35.5-8),0.0,0.0,0.0,0.33,0,4,
18 Feb 35.50 (GM1816B35.5-A),5.50,0.0,5.55,5.75,0,103,18 Feb 35.50 (GM1816N35.5-A),0.0,0.0,0.0,0.08,0,4,
18 Feb 35.50 (GM1816B35.5-B),0.0,0.0,5.55,5.75,0,103,18 Feb 35.50 (GM1816N35.5-B),0.0,0.0,0.0,0.08,0,4,
18 Feb 35.50 (GM1816B35.5-E),0.0,0.0,5.55,5.75,0,103,18 Feb 35.50 (GM1816N35.5-E),0.01,0.0,0.0,0.08,0,4,
18 Feb 35.50 (GM1816B35.5-I),0.0,0.0,5.55,5.75,0,103,18 Feb 35.50 (GM1816N35.5-I),0.0,0.0,0.0,0.08,0,4,
18 Feb 35.50 (GM1816B35.5-J),0.0,0.0,5.55,5.75,0,103,18 Feb 35.50 (GM1816N35.5-J),0.0,0.0,0.0,0.08,0,4,
18 Feb 35.50 (GM1816B35.5-K),0.0,0.0,5.55,5.75,0,103,18 Feb 35.50 (GM1816N35.5-K),0.0,0.0,0.0,5.00,0,4,
18 Feb 35.50 (GM1816B35.5-O),0.0,0.0,5.55,5.75,0,103,18 Feb 35.50 (GM1816N35.5-O),0.0,0.0,0.0,0.08,0,4,
18 Feb 35.50 (GM1816B35.5-OG),0.0,0.0,5.55,5.75,0,103,18 Feb 35.50 (GM1816N35.5-OG),0.0,0.0,0.0,0.08,0,4,
18 Feb 35.50 (GM1816B35.5-P),0.0,0.0,5.55,5.75,0,103,18 Feb 35.50 (GM1816N35.5-P),0.0,0.0,0.0,0.08,0,4,
18 Feb 35.50 (GM1816B35.5-S),0.0,0.0,5.55,5.75,0,103,18 Feb 35.50 (GM1816N35.5-S),0.01,0.0,0.0,0.08,0,4,
18 Feb 35.50 (GM1816B35.5-X),7.75,0.0,5.55,5.75,0,103,18 Feb 35.50 (GM1816N35.5-X),0.0,0.0,0.0,0.08,0,4,
18 Feb 35.50 (GM1816B35.5-Y),0.0,0.0,5.55,5.75,0,103,18 Feb 35.50 (GM1816N35.5-Y),0.0,0.0,0.0,0.08,0,4,
18 Feb 36.00 (GM1816B36),5.00,0.0,5.00,5.25,0,747,18 Feb 36.00 (GM1816N36),0.01,0.0,0.0,0.02,0,400,
18 Feb 36.00 (GM1816B36-3),6.85,0.0,5.00,5.25,0,747,18 Feb 36.00 (GM1816N36-3),0.04,0.0,0.0,0.03,0,400,
18 Feb 36.00 (GM1816B36-4),5.90,0.0,5.00,5.25,0,747,18 Feb 36.00 (GM1816N36-4),0.05,0.0,0.0,0.08,0,400,
